customer_id,acquisition_date,segment,age,city,is_active
CUST_0967,2022-07-22,High Value,29,Phoenix,True
CUST_0968,2022-04-01,Low Value,52,Dallas,True
CUST_0969,2022-02-22,Medium Value,44,New York,True
CUST_0970,2022-12-13,Low Value,39,Dallas,True
CUST_0971,2022-04-13,High Value,21,San Antonio,True
CUST_0972,2022-08-19,Low Value,25,Los Angeles,True
CUST_0973,2022-05-11,Medium Value,40,Houston,True
CUST_0974,2024-01-06,Medium Value,41,Los Angeles,True
CUST_0975,2022-04-29,One-time Buyers,36,San Diego,True
CUST_0976,2023-09-20,One-time Buyers,18,Los Angeles,True
CUST_0977,2022-05-30,High Value,37,Chicago,True
CUST_0978,2023-08-11,Medium Value,70,San Diego,True
CUST_0979,2023-06-30,Low Value,40,Phoenix,True
CUST_0980,2022-10-10,Medium Value,42,Dallas,True
CUST_0981,2022-12-02,Medium Value,41,Phoenix,True
CUST_0982,2022-02-07,Medium Value,23,San Antonio,True
CUST_0983,2022-01-01,Medium Value,46,San Diego,True
CUST_0984,2022-02-22,Low Value,46,San Diego,True
CUST_0985,2022-01-06,High Value,26,Houston,True
CUST_0986,2022-03-17,High Value,19,San Diego,True
CUST_0987,2022-10-08,Low Value,18,Dallas,True
CUST_0988,2024-08-22,Medium Value,28,Chicago,True
CUST_0989,2022-09-02,Low Value,18,San Antonio,True
CUST_0990,2022-12-24,Low Value,18,Houston,True
CUST_0991,2022-02-26,Low Value,18,San Jose,True
CUST_0992,2022-10-27,One-time Buyers,35,Dallas,True
CUST_0993,2022-02-06,Low Value,23,Chicago,True
CUST_0994,2022-02-16,Medium Value,38,Los Angeles,True
CUST_0995,2022-03-11,Low Value,45,Phoenix,True
CUST_0996,2022-08-01,Medium Value,32,San Antonio,True
CUST_0997,2022-01-06,Medium Value,66,Philadelphia,True
CUST_0998,2022-12-17,Low Value,21,Dallas,True
CUST_0999,2022-01-04,Medium Value,38,Phoenix,True
CUST_1000,2023-06-01,Low Value,56,New York,True
CUST_1001,2022-07-19,Low Value,48,Phoenix,True
CUST_1002,2022-03-02,Medium Value,27,Phoenix,True
CUST_1003,2023-10-05,One-time Buyers,25,San Jose,True
CUST_1004,2023-05-04,Medium Value,34,San Jose,True
CUST_1005,2022-03-10,One-time Buyers,45,San Diego,True
CUST_1006,2022-01-21,One-time Buyers,18,Chicago,True
CUST_1007,2022-01-24,Low Value,49,San Diego,True
CUST_1008,2024-12-31,Medium Value,29,Dallas,True
CUST_1009,2022-04-27,Low Value,27,San Diego,True
CUST_1010,2022-01-22,Medium Value,20,Philadelphia,True
CUST_1011,2022-07-07,Medium Value,45,Philadelphia,True
CUST_1012,2022-01-03,Low Value,50,Dallas,True
CUST_1013,2022-11-22,Medium Value,32,Dallas,True
CUST_1014,2023-03-21,Low Value,34,San Antonio,True
CUST_1015,2022-01-21,Low Value,40,San Diego,True
CUST_1016,2023-02-22,Low Value,52,Philadelphia,True
CUST_1017,2022-08-07,Low Value,39,Houston,True
CUST_1018,2023-02-11,Low Value,24,Houston,True
CUST_1019,2022-03-07,Medium Value,38,San Jose,True
CUST_1020,2023-03-03,One-time Buyers,40,San Antonio,True
CUST_1021,2022-11-15,Low Value,37,Houston,True
CUST_1022,2022-02-21,Low Value,46,San Antonio,True
CUST_1023,2023-01-14,Medium Value,24,New York,True
CUST_1024,2022-03-24,Medium Value,27,Philadelphia,True
CUST_1025,2022-06-15,Medium Value,35,San Diego,True
CUST_1026,2022-01-25,Medium Value,45,San Antonio,True
CUST_1027,2022-05-25,Low Value,41,San Antonio,True
CUST_1028,2022-04-06,Low Value,47,Chicago,True
CUST_1029,2022-04-02,Low Value,37,San Diego,True
CUST_1030,2022-04-05,Medium Value,41,New York,True
CUST_1031,2022-12-22,Medium Value,40,Chicago,True
CUST_1032,2022-11-22,Medium Value,18,Dallas,True
CUST_1033,2023-03-28,Low Value,26,San Jose,True
CUST_1034,2022-12-27,High Value,41,Philadelphia,True
CUST_1035,2022-06-19,Medium Value,39,Los Angeles,True
CUST_1036,2022-11-26,High Value,18,San Diego,True
CUST_1037,2023-11-16,Medium Value,31,Los Angeles,True
CUST_1038,2024-12-31,One-time Buyers,43,Dallas,True
CUST_1039,2023-07-14,Low Value,40,San Diego,True
CUST_1040,2022-01-30,High Value,18,New York,True
CUST_1041,2022-04-29,One-time Buyers,44,Chicago,True
CUST_1042,2024-12-31,One-time Buyers,42,San Antonio,True
CUST_1043,2022-01-13,Medium Value,22,Chicago,True
CUST_1044,2022-05-15,High Value,32,Los Angeles,True
CUST_1045,2022-09-08,Low Value,47,San Diego,True
CUST_1046,2022-01-05,Medium Value,19,Phoenix,True
CUST_1047,2022-10-21,Low Value,39,Philadelphia,True
CUST_1048,2022-10-21,Low Value,48,San Jose,True
CUST_1049,2022-09-23,One-time Buyers,36,San Antonio,True
CUST_1050,2022-06-25,Low Value,35,Los Angeles,True
CUST_1051,2022-05-28,Low Value,40,Philadelphia,True
CUST_1052,2024-03-05,One-time Buyers,18,Dallas,True
CUST_1053,2022-08-14,Medium Value,42,San Antonio,True
CUST_1054,2022-01-17,Low Value,45,Philadelphia,True
CUST_1055,2022-12-03,Medium Value,22,San Diego,True
CUST_1056,2022-02-24,One-time Buyers,52,Dallas,True
CUST_1057,2022-12-19,Low Value,47,New York,True
CUST_1058,2022-02-20,Medium Value,51,San Jose,True
CUST_1059,2022-10-02,Low Value,41,Los Angeles,True
CUST_1060,2022-11-27,Medium Value,24,Houston,True
CUST_1061,2022-02-25,Low Value,53,Phoenix,True
CUST_1062,2023-05-03,Low Value,45,Houston,True
CUST_1063,2022-08-19,One-time Buyers,18,Los Angeles,True
CUST_1064,2022-09-13,Medium Value,31,San Antonio,True
CUST_1065,2024-02-02,Medium Value,56,Los Angeles,True
CUST_1066,2022-01-17,Medium Value,53,Los Angeles,True
CUST_1067,2022-06-15,High Value,37,San Diego,True
CUST_1068,2023-10-06,One-time Buyers,25,Chicago,True
CUST_1069,2022-03-13,Low Value,42,Phoenix,True
CUST_1070,2023-05-02,Medium Value,25,New York,True
CUST_1071,2022-01-10,One-time Buyers,38,New York,True
CUST_1072,2022-07-07,One-time Buyers,44,Philadelphia,True
CUST_1073,2022-01-20,Low Value,28,New York,True
CUST_1074,2023-05-25,One-time Buyers,32,Phoenix,True
CUST_1075,2024-04-14,One-time Buyers,32,Philadelphia,True
CUST_1076,2022-03-13,High Value,26,Philadelphia,True
CUST_1077,2022-07-09,Medium Value,29,San Antonio,True
CUST_1078,2022-02-17,Medium Value,31,Chicago,True
CUST_1079,2023-03-04,One-time Buyers,34,Houston,True
CUST_1080,2023-04-26,Medium Value,40,Dallas,True
CUST_1081,2022-04-17,Medium Value,29,San Antonio,True
CUST_1082,2022-05-12,Medium Value,30,San Jose,True
CUST_1083,2022-01-20,Low Value,42,Chicago,True
CUST_1084,2022-05-06,High Value,28,Chicago,True
CUST_1085,2022-02-20,One-time Buyers,34,Chicago,True
CUST_1086,2022-09-06,Medium Value,24,Los Angeles,True
CUST_1087,2022-02-14,Low Value,37,San Jose,True
CUST_1088,2022-10-21,High Value,67,San Antonio,True
CUST_1089,2022-07-20,Medium Value,34,San Jose,True
CUST_1090,2023-06-03,Medium Value,25,Houston,True
CUST_1091,2022-06-12,High Value,55,San Diego,True
CUST_1092,2022-11-27,Low Value,31,San Jose,True
CUST_1093,2023-08-18,Low Value,39,Chicago,True
CUST_1094,2024-12-31,Low Value,18,Houston,True
CUST_1095,2022-05-20,One-time Buyers,34,San Diego,True
CUST_1096,2022-07-23,Low Value,18,Phoenix,True
CUST_1097,2023-07-01,Medium Value,46,San Diego,True
CUST_1098,2022-04-30,Medium Value,30,Phoenix,True
CUST_1099,2023-03-08,Medium Value,32,New York,True
CUST_1100,2022-02-27,One-time Buyers,31,San Diego,True
CUST_1101,2022-09-17,Low Value,61,Phoenix,True
CUST_1102,2022-08-30,Medium Value,33,Dallas,True
CUST_1103,2022-11-22,Medium Value,37,Chicago,True
CUST_1104,2022-04-08,Medium Value,21,Los Angeles,True
CUST_1105,2022-03-02,Medium Value,28,San Diego,True
CUST_1106,2024-11-17,One-time Buyers,45,Philadelphia,True
CUST_1107,2022-02-16,Low Value,49,San Jose,True
CUST_1108,2022-01-28,Medium Value,28,Phoenix,True
CUST_1109,2023-07-14,Low Value,28,San Antonio,True
CUST_1110,2022-03-16,Low Value,40,Phoenix,True
CUST_1111,2023-09-14,Medium Value,24,San Diego,True
CUST_1112,2023-09-06,High Value,24,Phoenix,True
CUST_1113,2022-10-24,Low Value,27,Houston,True
CUST_1114,2022-05-10,Medium Value,40,San Antonio,True
CUST_1115,2022-07-19,High Value,23,San Diego,True
CUST_1116,2023-12-19,Medium Value,26,Los Angeles,True
CUST_1117,2022-07-08,Medium Value,27,Houston,True
CUST_1118,2022-06-18,Medium Value,40,San Antonio,True
CUST_1119,2024-12-31,Low Value,28,San Jose,True
CUST_1120,2022-02-26,Low Value,51,Philadelphia,True
CUST_1121,2022-03-10,High Value,36,San Jose,True
CUST_1122,2023-12-26,Low Value,18,Phoenix,True
CUST_1123,2022-07-28,Low Value,18,Phoenix,True
CUST_1124,2022-02-22,Low Value,55,New York,True
CUST_1125,2022-06-28,High Value,28,San Antonio,True
CUST_1126,2022-04-09,Low Value,38,Phoenix,True
CUST_1127,2022-05-24,Medium Value,29,New York,True
CUST_1128,2022-02-10,Low Value,50,San Jose,True
CUST_1129,2022-03-23,Low Value,43,New York,True
CUST_1130,2022-05-27,One-time Buyers,57,San Jose,True
CUST_1131,2022-01-06,High Value,36,San Diego,True
CUST_1132,2022-03-22,Low Value,50,Phoenix,True
CUST_1133,2022-01-10,Medium Value,36,Houston,True
CUST_1134,2022-04-03,One-time Buyers,38,San Jose,True
CUST_1135,2022-12-07,Low Value,45,Philadelphia,True
CUST_1136,2023-10-11,One-time Buyers,29,Houston,True
CUST_1137,2022-04-08,Low Value,45,Houston,True
CUST_1138,2022-04-23,One-time Buyers,52,San Jose,True
CUST_1139,2022-01-25,Medium Value,18,Phoenix,True
CUST_1140,2023-06-24,Medium Value,30,Chicago,True
CUST_1141,2022-03-03,One-time Buyers,42,Los Angeles,True
CUST_1142,2022-01-30,High Value,32,New York,True
CUST_1143,2022-09-29,Medium Value,36,Phoenix,True
CUST_1144,2022-07-11,Medium Value,18,San Diego,True
CUST_1145,2023-02-22,Low Value,40,New York,True
CUST_1146,2023-05-26,One-time Buyers,53,San Jose,True
CUST_1147,2022-01-18,Low Value,23,Philadelphia,True
CUST_1148,2023-10-10,Medium Value,55,Chicago,True
CUST_1149,2023-12-21,One-time Buyers,48,Los Angeles,True
CUST_1150,2022-03-05,Medium Value,21,Phoenix,True
CUST_1151,2022-05-06,Medium Value,49,Philadelphia,True
CUST_1152,2023-02-03,High Value,31,San Antonio,True
CUST_1153,2022-04-12,Low Value,18,Chicago,True
CUST_1154,2022-06-20,Low Value,34,Houston,True
CUST_1155,2022-02-07,Medium Value,45,Chicago,True
CUST_1156,2023-02-01,Medium Value,36,Dallas,True
CUST_1157,2024-03-15,Low Value,38,Philadelphia,True
CUST_1158,2023-11-17,Low Value,50,Dallas,True
CUST_1159,2022-04-29,Medium Value,33,Dallas,True
CUST_1160,2022-07-07,Low Value,36,Phoenix,True
CUST_1161,2024-12-31,High Value,53,Chicago,True
CUST_1162,2022-11-19,High Value,42,Phoenix,True
CUST_1163,2022-02-02,Low Value,38,San Diego,True
CUST_1164,2024-04-15,Medium Value,20,Phoenix,True
CUST_1165,2024-12-31,Low Value,18,Philadelphia,True
CUST_1166,2022-01-17,High Value,24,Los Angeles,True
CUST_1167,2022-07-03,Low Value,41,San Diego,True
CUST_1168,2022-09-16,Medium Value,18,Los Angeles,True
CUST_1169,2023-06-05,Medium Value,33,Chicago,True
CUST_1170,2022-05-16,Medium Value,50,Houston,True
CUST_1171,2022-04-30,Low Value,18,San Antonio,True
CUST_1172,2022-03-17,Low Value,18,Dallas,True
CUST_1173,2023-05-11,Medium Value,30,Philadelphia,True
CUST_1174,2022-04-19,Medium Value,48,Los Angeles,True
CUST_1175,2022-02-07,One-time Buyers,37,San Antonio,True
CUST_1176,2022-01-10,Low Value,40,New York,True
CUST_1177,2022-06-07,Medium Value,40,Phoenix,True
CUST_1178,2022-09-05,One-time Buyers,23,Dallas,True
CUST_1179,2022-01-22,Low Value,23,Los Angeles,True
CUST_1180,2024-04-16,Low Value,32,San Diego,True
CUST_1181,2022-01-24,Low Value,43,Philadelphia,True
CUST_1182,2023-06-23,Medium Value,18,Phoenix,True
CUST_1183,2022-10-11,Low Value,18,San Jose,True
CUST_1184,2022-05-12,High Value,26,San Antonio,True
CUST_1185,2022-12-04,Medium Value,28,Philadelphia,True
CUST_1186,2022-03-02,Medium Value,37,Los Angeles,True
CUST_1187,2023-06-11,Medium Value,33,Houston,True
CUST_1188,2023-09-27,Medium Value,28,San Diego,True
CUST_1189,2022-03-20,Low Value,56,New York,True
CUST_1190,2022-03-16,One-time Buyers,35,San Jose,True
CUST_1191,2024-03-27,One-time Buyers,37,Dallas,True
CUST_1192,2022-06-04,Low Value,43,Philadelphia,True
CUST_1193,2022-08-16,Low Value,26,San Jose,True
CUST_1194,2023-06-06,Low Value,56,Houston,True
CUST_1195,2023-06-21,High Value,49,Los Angeles,True
CUST_1196,2022-05-23,Medium Value,36,San Diego,True
CUST_1197,2022-03-28,One-time Buyers,34,Phoenix,True
CUST_1198,2022-04-21,Low Value,49,San Antonio,True
CUST_1199,2022-04-29,Low Value,33,Los Angeles,True
CUST_1200,2022-05-08,Low Value,40,Chicago,True
CUST_1201,2023-05-07,Low Value,33,New York,True
CUST_1202,2022-04-03,Low Value,41,New York,True
CUST_1203,2022-01-08,One-time Buyers,54,Phoenix,True
CUST_1204,2022-02-08,Low Value,47,San Diego,True
CUST_1205,2022-03-01,One-time Buyers,19,Los Angeles,True
CUST_1206,2022-08-26,Medium Value,41,Los Angeles,True
CUST_1207,2022-02-22,Medium Value,31,Houston,True
CUST_1208,2023-11-16,Low Value,20,Dallas,True
CUST_1209,2022-05-30,High Value,47,Chicago,True
CUST_1210,2022-03-21,Medium Value,54,San Antonio,True
CUST_1211,2023-06-25,High Value,40,San Diego,True
CUST_1212,2022-06-13,One-time Buyers,30,Philadelphia,True
CUST_1213,2022-01-13,High Value,18,Dallas,True
CUST_1214,2022-09-20,High Value,50,San Antonio,True
CUST_1215,2023-04-10,High Value,33,San Jose,True
CUST_1216,2022-06-02,Low Value,34,Chicago,True
CUST_1217,2022-08-24,One-time Buyers,46,San Antonio,True
CUST_1218,2023-12-05,Medium Value,22,Los Angeles,True
CUST_1219,2022-08-28,Medium Value,33,San Diego,True
CUST_1220,2023-05-07,Low Value,27,San Jose,True
CUST_1221,2022-03-18,Medium Value,33,San Antonio,True
CUST_1222,2023-09-06,Medium Value,24,Phoenix,True
CUST_1223,2022-03-13,High Value,18,New York,True
CUST_1224,2022-05-31,Medium Value,30,Philadelphia,True
CUST_1225,2022-02-22,Low Value,50,Houston,True
CUST_1226,2022-02-20,Low Value,38,San Diego,True
CUST_1227,2022-04-04,High Value,21,San Diego,True
CUST_1228,2022-01-18,Low Value,18,Houston,True
CUST_1229,2022-05-30,High Value,23,Philadelphia,True
CUST_1230,2022-04-01,Low Value,42,Los Angeles,True
CUST_1231,2023-11-10,One-time Buyers,22,Philadelphia,True
CUST_1232,2022-03-24,Medium Value,25,Dallas,True
CUST_1233,2023-06-09,Low Value,46,Philadelphia,True
CUST_1234,2022-02-20,Medium Value,41,New York,True
CUST_1235,2022-05-15,Low Value,20,San Antonio,True
CUST_1236,2024-12-31,High Value,45,Phoenix,True
CUST_1237,2024-12-31,Medium Value,45,Houston,True
CUST_1238,2022-04-13,One-time Buyers,56,Los Angeles,True
CUST_1239,2022-10-17,Medium Value,18,San Diego,True
CUST_1240,2022-09-07,Medium Value,18,Los Angeles,True
CUST_1241,2022-03-09,One-time Buyers,37,Houston,True
CUST_1242,2022-09-01,Low Value,40,San Jose,True
CUST_1243,2022-01-05,Low Value,23,New York,True
CUST_1244,2022-03-29,Low Value,26,New York,True
CUST_1245,2022-02-02,One-time Buyers,45,Philadelphia,True
CUST_1246,2022-12-05,Medium Value,40,Houston,True
CUST_1247,2022-10-05,Low Value,43,Chicago,True
CUST_1248,2022-04-07,Medium Value,56,San Jose,True
CUST_1249,2022-03-18,Low Value,22,Houston,True
CUST_1250,2023-02-17,Low Value,44,Los Angeles,True
CUST_1251,2022-01-19,Medium Value,38,Dallas,True
CUST_1252,2022-01-14,Low Value,23,Houston,True
CUST_1253,2022-05-06,Low Value,44,San Jose,True
CUST_1254,2022-07-07,Medium Value,34,Houston,True
CUST_1255,2022-01-26,High Value,22,Houston,True
CUST_1256,2022-02-27,Low Value,57,Philadelphia,True
CUST_1257,2022-11-24,Medium Value,37,Chicago,True
CUST_1258,2022-07-28,Low Value,46,San Jose,True
CUST_1259,2022-01-29,High Value,18,New York,True
CUST_1260,2022-06-06,One-time Buyers,47,Phoenix,True
CUST_1261,2023-01-12,High Value,37,Chicago,True
CUST_1262,2023-11-23,Low Value,18,Chicago,True
CUST_1263,2022-12-05,Low Value,39,Dallas,True
CUST_1264,2022-01-01,Medium Value,36,Phoenix,True
CUST_1265,2022-03-15,Medium Value,49,Chicago,True
CUST_1266,2022-01-05,Low Value,52,Los Angeles,True
CUST_1267,2022-04-28,Low Value,42,New York,True
CUST_1268,2022-02-13,Medium Value,58,Chicago,True
CUST_1269,2023-06-19,High Value,37,New York,True
CUST_1270,2022-06-04,High Value,42,Philadelphia,True
CUST_1271,2023-03-30,Low Value,24,Houston,True
CUST_1272,2022-01-04,Medium Value,51,San Jose,True
CUST_1273,2023-07-26,Low Value,35,Philadelphia,True
CUST_1274,2022-01-27,Low Value,41,New York,True
CUST_1275,2022-05-24,Low Value,18,Chicago,True
CUST_1276,2022-01-30,Medium Value,53,Phoenix,True
CUST_1277,2022-01-31,Medium Value,52,New York,True
CUST_1278,2024-12-31,One-time Buyers,18,Chicago,True
CUST_1279,2023-05-18,Low Value,20,San Antonio,True
CUST_1280,2022-12-01,Medium Value,22,Dallas,True
CUST_1281,2022-04-24,Low Value,39,Los Angeles,True
CUST_1282,2022-09-17,High Value,23,Los Angeles,True
CUST_1283,2022-12-28,Low Value,41,San Diego,True
CUST_1284,2023-01-29,Medium Value,39,San Diego,True
CUST_1285,2022-03-03,Low Value,60,Philadelphia,True
CUST_1286,2022-03-07,Low Value,22,Dallas,True
CUST_1287,2024-09-19,High Value,34,San Jose,True
CUST_1288,2022-08-22,Low Value,23,Los Angeles,True
CUST_1289,2022-01-18,High Value,37,San Diego,True
CUST_1290,2022-03-21,Low Value,24,Dallas,True
CUST_1291,2023-05-30,Low Value,34,Houston,True
CUST_1292,2022-03-29,Low Value,27,San Jose,True
CUST_1293,2022-10-13,Medium Value,54,New York,True
CUST_1294,2022-11-04,Medium Value,41,Dallas,True
CUST_1295,2022-03-05,Medium Value,41,Phoenix,True
CUST_1296,2023-12-28,Medium Value,56,San Diego,True
CUST_1297,2022-04-24,High Value,22,New York,True
CUST_1298,2022-06-01,Low Value,49,New York,True
CUST_1299,2022-07-01,Low Value,43,San Diego,True
CUST_1300,2022-02-08,Medium Value,33,San Antonio,True
CUST_1301,2024-11-11,Low Value,27,San Antonio,True
CUST_1302,2022-07-31,Medium Value,33,Los Angeles,True
CUST_1303,2022-11-18,Medium Value,21,San Diego,True
CUST_1304,2023-10-07,High Value,18,San Diego,True
CUST_1305,2022-05-27,Medium Value,26,Los Angeles,True
CUST_1306,2022-01-20,Low Value,58,Los Angeles,True
CUST_1307,2024-04-26,Low Value,39,Philadelphia,True
CUST_1308,2022-07-14,Medium Value,36,San Jose,True
CUST_1309,2022-09-19,Low Value,18,Chicago,True
CUST_1310,2022-05-30,High Value,22,Los Angeles,True
CUST_1311,2023-02-02,Medium Value,60,Chicago,True
CUST_1312,2022-09-16,One-time Buyers,49,Phoenix,True
CUST_1313,2023-05-03,Medium Value,25,San Jose,True
CUST_1314,2023-12-17,Low Value,35,San Jose,True
CUST_1315,2022-04-16,Medium Value,34,Dallas,True
CUST_1316,2022-09-29,Medium Value,34,Philadelphia,True
CUST_1317,2024-04-21,High Value,41,San Antonio,True
CUST_1318,2022-01-26,Low Value,52,San Jose,True
CUST_1319,2022-10-26,Medium Value,40,Dallas,True
CUST_1320,2024-04-28,Medium Value,41,Phoenix,True
CUST_1321,2023-09-17,High Value,40,San Diego,True
CUST_1322,2024-04-04,Low Value,18,Dallas,True
CUST_1323,2022-07-16,Low Value,26,San Jose,True
CUST_1324,2022-11-06,Medium Value,30,San Antonio,True
CUST_1325,2022-01-17,Medium Value,45,Los Angeles,True
CUST_1326,2022-03-15,Medium Value,37,Los Angeles,True
CUST_1327,2022-01-15,Medium Value,40,Dallas,True
CUST_1328,2022-05-11,Low Value,40,Houston,True
CUST_1329,2022-08-31,Low Value,40,San Antonio,True
CUST_1330,2022-10-01,Low Value,48,San Diego,True
CUST_1331,2024-08-08,Medium Value,62,Houston,True
CUST_1332,2022-10-22,Medium Value,45,San Antonio,True
CUST_1333,2022-03-03,Low Value,36,Philadelphia,True
CUST_1334,2022-08-11,Low Value,27,San Diego,True
CUST_1335,2022-11-26,Medium Value,33,San Antonio,True
CUST_1336,2022-03-03,Medium Value,25,San Antonio,True
CUST_1337,2022-05-27,Medium Value,33,Los Angeles,True
CUST_1338,2022-07-18,Low Value,28,Philadelphia,True
CUST_1339,2023-07-03,Medium Value,35,San Antonio,True
CUST_1340,2022-01-23,High Value,20,Philadelphia,True
CUST_1341,2022-09-08,Low Value,36,Phoenix,True
CUST_1342,2022-01-15,One-time Buyers,47,Philadelphia,True
CUST_1343,2022-01-14,High Value,37,Chicago,True
CUST_1344,2022-01-14,Low Value,18,San Diego,True
CUST_1345,2023-07-08,One-time Buyers,29,Los Angeles,True
CUST_1346,2022-02-10,Medium Value,32,Los Angeles,True
CUST_1347,2022-08-08,High Value,26,Los Angeles,True
CUST_1348,2022-12-12,One-time Buyers,19,Los Angeles,True
CUST_1349,2022-02-16,One-time Buyers,46,San Antonio,True
CUST_1350,2022-01-02,High Value,18,Los Angeles,True
CUST_1351,2022-11-05,Low Value,31,Philadelphia,True
CUST_1352,2022-01-08,Medium Value,18,Chicago,True
CUST_1353,2022-02-28,Medium Value,53,Dallas,True
CUST_1354,2022-05-30,Medium Value,42,New York,True
CUST_1355,2022-01-31,Medium Value,40,San Jose,True
CUST_1356,2022-08-26,Low Value,28,Dallas,True
CUST_1357,2024-02-06,Medium Value,32,Dallas,True
CUST_1358,2023-04-03,Medium Value,30,Philadelphia,True
CUST_1359,2022-03-24,One-time Buyers,35,Los Angeles,True
CUST_1360,2022-06-02,Medium Value,35,San Antonio,True
CUST_1361,2024-12-31,Medium Value,41,Philadelphia,True
CUST_1362,2023-01-29,Medium Value,28,San Antonio,True
CUST_1363,2022-09-17,Medium Value,40,New York,True
CUST_1364,2022-01-19,One-time Buyers,40,Phoenix,True
CUST_1365,2022-02-15,Low Value,50,San Jose,True
CUST_1366,2022-08-08,Medium Value,18,Phoenix,True
CUST_1367,2022-02-13,One-time Buyers,23,Philadelphia,True
CUST_1368,2022-02-21,High Value,54,Los Angeles,True
CUST_1369,2023-09-28,One-time Buyers,28,San Jose,True
CUST_1370,2022-07-18,Low Value,20,Dallas,True
CUST_1371,2022-05-13,Medium Value,52,Houston,True
CUST_1372,2022-07-11,Medium Value,57,Chicago,True
CUST_1373,2022-09-11,Low Value,43,San Diego,True
CUST_1374,2022-05-12,High Value,25,Houston,True
CUST_1375,2022-09-06,Low Value,45,Los Angeles,True
CUST_1376,2023-04-23,Low Value,22,Philadelphia,True
CUST_1377,2022-10-10,Low Value,21,Dallas,True
CUST_1378,2022-06-12,Medium Value,34,Philadelphia,True
CUST_1379,2022-08-05,Low Value,18,Los Angeles,True
CUST_1380,2022-01-08,Low Value,34,Phoenix,True
CUST_1381,2024-05-01,Low Value,33,San Jose,True
CUST_1382,2022-10-22,High Value,19,Houston,True
CUST_1383,2022-06-06,Low Value,46,San Antonio,True
CUST_1384,2022-01-07,Medium Value,35,Dallas,True
CUST_1385,2022-09-16,One-time Buyers,37,San Jose,True
CUST_1386,2022-06-18,Low Value,45,San Jose,True
CUST_1387,2024-01-03,Low Value,19,Dallas,True
CUST_1388,2022-03-08,Medium Value,38,New York,True
CUST_1389,2022-04-20,Medium Value,60,San Jose,True
CUST_1390,2022-10-14,Medium Value,50,Phoenix,True
CUST_1391,2022-01-28,High Value,35,New York,True
CUST_1392,2022-04-10,Medium Value,19,Chicago,True
CUST_1393,2023-05-17,Medium Value,47,Phoenix,True
CUST_1394,2022-01-07,One-time Buyers,42,Phoenix,True
CUST_1395,2023-10-14,Medium Value,62,Philadelphia,True
CUST_1396,2022-12-07,Low Value,18,Philadelphia,True
CUST_1397,2024-12-31,One-time Buyers,23,New York,True
CUST_1398,2022-01-16,One-time Buyers,47,Chicago,True
CUST_1399,2023-11-15,Medium Value,25,Chicago,True
CUST_1400,2023-08-11,High Value,26,San Jose,True
CUST_1401,2022-12-04,Low Value,44,San Antonio,True
CUST_1402,2022-04-23,Low Value,25,Los Angeles,True
CUST_1403,2022-03-12,Medium Value,35,Chicago,True
CUST_1404,2022-04-19,One-time Buyers,36,New York,True
CUST_1405,2023-03-12,Low Value,23,Los Angeles,True
CUST_1406,2023-01-28,Low Value,31,Dallas,True
CUST_1407,2022-03-11,Low Value,18,Houston,True
CUST_1408,2022-11-07,Medium Value,35,San Antonio,True
CUST_1409,2022-03-21,Low Value,18,San Antonio,True
CUST_1410,2023-04-04,Medium Value,27,San Diego,True
CUST_1411,2022-05-19,One-time Buyers,40,Philadelphia,True
CUST_1412,2022-03-02,Low Value,38,Chicago,True
CUST_1413,2022-05-22,One-time Buyers,29,Philadelphia,True
CUST_1414,2022-02-04,Medium Value,32,Phoenix,True
CUST_1415,2022-04-25,Medium Value,38,Philadelphia,True
CUST_1416,2023-08-11,Medium Value,37,San Jose,True
CUST_1417,2023-03-11,One-time Buyers,40,San Jose,True
CUST_1418,2022-12-11,One-time Buyers,25,Los Angeles,True
CUST_1419,2022-07-28,Medium Value,36,New York,True
CUST_1420,2022-04-23,High Value,61,Chicago,True
CUST_1421,2023-08-16,Low Value,49,Chicago,True
CUST_1422,2023-05-17,Low Value,19,San Jose,True
CUST_1423,2022-04-23,One-time Buyers,47,New York,True
CUST_1424,2022-03-29,Low Value,45,Los Angeles,True
CUST_1425,2022-02-25,One-time Buyers,35,Phoenix,True
CUST_1426,2023-07-22,Medium Value,33,San Diego,True
CUST_1427,2022-02-25,Medium Value,37,San Antonio,True
CUST_1428,2023-01-18,Medium Value,49,San Diego,True
CUST_1429,2022-10-06,Low Value,50,San Jose,True
CUST_1430,2023-01-06,Low Value,33,San Diego,True
CUST_1431,2023-07-02,High Value,49,San Antonio,True
CUST_1432,2023-09-27,Medium Value,47,Phoenix,True
CUST_1433,2022-02-05,Low Value,46,Houston,True
CUST_1434,2024-09-03,High Value,32,Dallas,True
CUST_1435,2022-10-27,Low Value,24,Los Angeles,True
CUST_1436,2022-04-17,One-time Buyers,24,Philadelphia,True
CUST_1437,2022-05-30,Low Value,40,San Antonio,True
CUST_1438,2022-05-13,Medium Value,35,Los Angeles,True
CUST_1439,2022-08-09,Medium Value,47,Phoenix,True
CUST_1440,2022-08-01,Low Value,33,San Jose,True
CUST_1441,2024-12-31,High Value,32,San Diego,True
CUST_1442,2022-09-29,Low Value,33,Dallas,True
CUST_1443,2022-06-14,Medium Value,27,Phoenix,True
CUST_1444,2022-11-10,Low Value,41,New York,True
CUST_1445,2022-07-03,Medium Value,45,Houston,True
CUST_1446,2022-04-27,Low Value,25,San Antonio,True
