transaction_id,customer_id,transaction_date,product_category,amount,year,month,quarter,day_of_week,is_weekend,has_discount,discount_amount,final_amount
TXN_016336,CUST_0815,2022-12-28,Home & Garden,230.4,2022,12,Q4,Wednesday,False,False,0.0,230.4
TXN_016337,CUST_0815,2023-02-03,Home & Garden,86.14,2023,2,Q1,Friday,False,False,0.0,86.14
TXN_016338,CUST_0815,2023-02-03,Home & Garden,102.9,2023,2,Q1,Friday,False,False,0.0,102.9
TXN_016339,CUST_0815,2023-02-03,Clothing,66.01,2023,2,Q1,Friday,False,False,0.0,66.01
TXN_016340,CUST_0815,2023-04-07,Books,18.51,2023,4,Q2,Friday,False,False,0.0,18.51
TXN_016341,CUST_0815,2023-06-22,Electronics,301.88,2023,6,Q2,Thursday,False,False,0.0,301.88
TXN_016342,CUST_0816,2022-10-22,Electronics,88.93,2022,10,Q4,Saturday,True,False,0.0,88.93
TXN_016343,CUST_0816,2022-12-08,Books,43.53,2022,12,Q4,Thursday,False,False,0.0,43.53
TXN_016344,CUST_0816,2022-12-08,Sports,175.39,2022,12,Q4,Thursday,False,False,0.0,175.39
TXN_016345,CUST_0816,2022-12-11,Clothing,73.97,2022,12,Q4,Sunday,True,False,0.0,73.97
TXN_016346,CUST_0816,2023-01-02,Clothing,40.69,2023,1,Q1,Monday,False,False,0.0,40.69
TXN_016347,CUST_0816,2023-05-17,Clothing,111.13,2023,5,Q2,Wednesday,False,False,0.0,111.13
TXN_016348,CUST_0816,2023-05-17,Electronics,4.0,2023,5,Q2,Wednesday,False,False,0.0,4.0
TXN_016349,CUST_0816,2023-06-03,Sports,38.53,2023,6,Q2,Saturday,True,False,0.0,38.53
TXN_016350,CUST_0816,2023-06-03,Home & Garden,158.17,2023,6,Q2,Saturday,True,False,0.0,158.17
TXN_016351,CUST_0816,2023-07-25,Electronics,117.0,2023,7,Q3,Tuesday,False,False,0.0,117.0
TXN_016352,CUST_0816,2023-11-02,Clothing,106.18,2023,11,Q4,Thursday,False,False,0.0,106.18
TXN_016353,CUST_0816,2023-11-02,Clothing,29.79,2023,11,Q4,Thursday,False,False,0.0,29.79
TXN_016354,CUST_0816,2023-11-02,Books,34.8,2023,11,Q4,Thursday,False,False,0.0,34.8
TXN_016355,CUST_0816,2024-07-10,Electronics,276.23,2024,7,Q3,Wednesday,False,False,0.0,276.23
TXN_016356,CUST_0816,2024-07-10,Clothing,79.79,2024,7,Q3,Wednesday,False,False,0.0,79.79
TXN_016357,CUST_0816,2024-07-10,Clothing,21.04,2024,7,Q3,Wednesday,False,False,0.0,21.04
TXN_016358,CUST_0816,2024-12-03,Clothing,4.64,2024,12,Q4,Tuesday,False,True,0.69,3.9499999999999997
TXN_016359,CUST_0816,2024-12-03,Electronics,143.47,2024,12,Q4,Tuesday,False,False,0.0,143.47
TXN_016360,CUST_0816,2024-12-03,Home & Garden,138.66,2024,12,Q4,Tuesday,False,False,0.0,138.66
TXN_016361,CUST_0817,2022-12-26,Electronics,229.95,2022,12,Q4,Monday,False,False,0.0,229.95
TXN_016362,CUST_0817,2022-12-26,Clothing,148.47,2022,12,Q4,Monday,False,False,0.0,148.47
TXN_016363,CUST_0817,2022-12-26,Home & Garden,148.7,2022,12,Q4,Monday,False,False,0.0,148.7
TXN_016364,CUST_0818,2022-09-07,Electronics,177.44,2022,9,Q3,Wednesday,False,False,0.0,177.44
TXN_016365,CUST_0818,2022-11-16,Clothing,426.94,2022,11,Q4,Wednesday,False,False,0.0,426.94
TXN_016366,CUST_0818,2022-11-16,Clothing,324.87,2022,11,Q4,Wednesday,False,False,0.0,324.87
TXN_016367,CUST_0818,2022-11-16,Books,44.53,2022,11,Q4,Wednesday,False,False,0.0,44.53
TXN_016368,CUST_0818,2022-11-16,Home & Garden,138.88,2022,11,Q4,Wednesday,False,False,0.0,138.88
TXN_016369,CUST_0818,2022-11-17,Clothing,14.53,2022,11,Q4,Thursday,False,False,0.0,14.53
TXN_016370,CUST_0818,2022-11-17,Home & Garden,362.87,2022,11,Q4,Thursday,False,False,0.0,362.87
TXN_016371,CUST_0818,2022-11-17,Home & Garden,121.79,2022,11,Q4,Thursday,False,False,0.0,121.79
TXN_016372,CUST_0818,2022-12-16,Books,76.68,2022,12,Q4,Friday,False,False,0.0,76.68
TXN_016373,CUST_0818,2023-02-05,Clothing,267.36,2023,2,Q1,Sunday,True,False,0.0,267.36
TXN_016374,CUST_0818,2023-02-05,Sports,100.78,2023,2,Q1,Sunday,True,False,0.0,100.78
TXN_016375,CUST_0818,2023-02-05,Books,70.86,2023,2,Q1,Sunday,True,False,0.0,70.86
TXN_016376,CUST_0818,2023-02-16,Home & Garden,133.35,2023,2,Q1,Thursday,False,False,0.0,133.35
TXN_016377,CUST_0818,2023-02-16,Home & Garden,499.24,2023,2,Q1,Thursday,False,False,0.0,499.24
TXN_016378,CUST_0818,2023-05-06,Home & Garden,54.31,2023,5,Q2,Saturday,True,False,0.0,54.31
TXN_016379,CUST_0818,2023-05-06,Clothing,223.61,2023,5,Q2,Saturday,True,False,0.0,223.61
TXN_016380,CUST_0818,2023-05-06,Electronics,68.83,2023,5,Q2,Saturday,True,False,0.0,68.83
TXN_016381,CUST_0818,2023-06-15,Books,105.07,2023,6,Q2,Thursday,False,True,23.21,81.85999999999999
TXN_016382,CUST_0818,2023-08-26,Clothing,334.27,2023,8,Q3,Saturday,True,False,0.0,334.27
TXN_016383,CUST_0818,2023-08-26,Clothing,103.14,2023,8,Q3,Saturday,True,False,0.0,103.14
TXN_016384,CUST_0818,2023-08-26,Clothing,12.5,2023,8,Q3,Saturday,True,False,0.0,12.5
TXN_016385,CUST_0818,2023-08-26,Books,49.91,2023,8,Q3,Saturday,True,False,0.0,49.91
TXN_016386,CUST_0818,2023-09-10,Electronics,85.77,2023,9,Q3,Sunday,True,False,0.0,85.77
TXN_016387,CUST_0818,2023-09-10,Home & Garden,324.16,2023,9,Q3,Sunday,True,True,45.21,278.95000000000005
TXN_016388,CUST_0818,2023-10-10,Electronics,391.0,2023,10,Q4,Tuesday,False,False,0.0,391.0
TXN_016389,CUST_0818,2023-11-07,Clothing,210.55,2023,11,Q4,Tuesday,False,False,0.0,210.55
TXN_016390,CUST_0818,2023-11-13,Electronics,1231.33,2023,11,Q4,Monday,False,False,0.0,1231.33
TXN_016391,CUST_0818,2023-11-13,Electronics,1159.32,2023,11,Q4,Monday,False,False,0.0,1159.32
TXN_016392,CUST_0818,2023-11-13,Clothing,22.09,2023,11,Q4,Monday,False,False,0.0,22.09
TXN_016393,CUST_0818,2023-11-29,Home & Garden,505.72,2023,11,Q4,Wednesday,False,False,0.0,505.72
TXN_016394,CUST_0818,2023-11-29,Home & Garden,611.33,2023,11,Q4,Wednesday,False,False,0.0,611.33
TXN_016395,CUST_0818,2023-12-03,Electronics,1046.31,2023,12,Q4,Sunday,True,False,0.0,1046.31
TXN_016396,CUST_0818,2023-12-11,Electronics,381.58,2023,12,Q4,Monday,False,False,0.0,381.58
TXN_016397,CUST_0818,2024-01-18,Books,53.15,2024,1,Q1,Thursday,False,False,0.0,53.15
TXN_016398,CUST_0818,2024-01-18,Electronics,625.54,2024,1,Q1,Thursday,False,True,57.75,567.79
TXN_016399,CUST_0818,2024-01-23,Electronics,489.38,2024,1,Q1,Tuesday,False,False,0.0,489.38
TXN_016400,CUST_0818,2024-02-13,Home & Garden,349.91,2024,2,Q1,Tuesday,False,False,0.0,349.91
TXN_016401,CUST_0818,2024-03-09,Sports,298.55,2024,3,Q1,Saturday,True,False,0.0,298.55
TXN_016402,CUST_0818,2024-06-04,Electronics,851.67,2024,6,Q2,Tuesday,False,False,0.0,851.67
TXN_016403,CUST_0818,2024-06-07,Clothing,85.29,2024,6,Q2,Friday,False,True,12.57,72.72
TXN_016404,CUST_0818,2024-07-07,Clothing,272.06,2024,7,Q3,Sunday,True,False,0.0,272.06
TXN_016405,CUST_0818,2024-07-07,Sports,169.95,2024,7,Q3,Sunday,True,False,0.0,169.95
TXN_016406,CUST_0818,2024-08-07,Home & Garden,376.77,2024,8,Q3,Wednesday,False,False,0.0,376.77
TXN_016407,CUST_0818,2024-08-07,Books,26.97,2024,8,Q3,Wednesday,False,False,0.0,26.97
TXN_016408,CUST_0818,2024-08-27,Home & Garden,374.33,2024,8,Q3,Tuesday,False,False,0.0,374.33
TXN_016409,CUST_0818,2024-09-21,Books,102.15,2024,9,Q3,Saturday,True,False,0.0,102.15
TXN_016410,CUST_0818,2024-09-21,Clothing,154.98,2024,9,Q3,Saturday,True,False,0.0,154.98
TXN_016411,CUST_0818,2024-09-21,Clothing,334.27,2024,9,Q3,Saturday,True,False,0.0,334.27
TXN_016412,CUST_0818,2024-09-21,Home & Garden,75.29,2024,9,Q3,Saturday,True,True,14.26,61.03000000000001
TXN_016413,CUST_0818,2024-10-12,Books,110.03,2024,10,Q4,Saturday,True,False,0.0,110.03
TXN_016414,CUST_0818,2024-10-14,Electronics,12.5,2024,10,Q4,Monday,False,False,0.0,12.5
TXN_016415,CUST_0818,2024-11-04,Home & Garden,317.36,2024,11,Q4,Monday,False,False,0.0,317.36
TXN_016416,CUST_0819,2024-01-02,Books,54.53,2024,1,Q1,Tuesday,False,False,0.0,54.53
TXN_016417,CUST_0819,2024-05-11,Sports,156.46,2024,5,Q2,Saturday,True,False,0.0,156.46
TXN_016418,CUST_0819,2024-07-03,Clothing,67.31,2024,7,Q3,Wednesday,False,False,0.0,67.31
TXN_016419,CUST_0819,2024-10-11,Home & Garden,47.67,2024,10,Q4,Friday,False,True,11.27,36.400000000000006
TXN_016420,CUST_0819,2024-10-11,Home & Garden,272.41,2024,10,Q4,Friday,False,False,0.0,272.41
TXN_016421,CUST_0820,2022-06-25,Clothing,149.71,2022,6,Q2,Saturday,True,False,0.0,149.71
TXN_016422,CUST_0820,2022-06-25,Sports,154.57,2022,6,Q2,Saturday,True,False,0.0,154.57
TXN_016423,CUST_0820,2022-10-16,Sports,73.03,2022,10,Q4,Sunday,True,False,0.0,73.03
TXN_016424,CUST_0820,2022-10-16,Electronics,299.86,2022,10,Q4,Sunday,True,False,0.0,299.86
TXN_016425,CUST_0820,2022-10-16,Clothing,20.5,2022,10,Q4,Sunday,True,False,0.0,20.5
TXN_016426,CUST_0820,2022-11-10,Books,64.31,2022,11,Q4,Thursday,False,False,0.0,64.31
TXN_016427,CUST_0820,2022-12-13,Electronics,7.54,2022,12,Q4,Tuesday,False,False,0.0,7.54
TXN_016428,CUST_0820,2022-12-17,Electronics,360.81,2022,12,Q4,Saturday,True,False,0.0,360.81
TXN_016429,CUST_0820,2022-12-17,Clothing,121.67,2022,12,Q4,Saturday,True,False,0.0,121.67
TXN_016430,CUST_0820,2023-02-18,Electronics,395.73,2023,2,Q1,Saturday,True,False,0.0,395.73
TXN_016431,CUST_0820,2023-07-01,Books,53.22,2023,7,Q3,Saturday,True,False,0.0,53.22
TXN_016432,CUST_0820,2023-08-15,Electronics,331.96,2023,8,Q3,Tuesday,False,False,0.0,331.96
TXN_016433,CUST_0820,2023-10-27,Home & Garden,131.56,2023,10,Q4,Friday,False,False,0.0,131.56
TXN_016434,CUST_0820,2023-11-02,Home & Garden,281.02,2023,11,Q4,Thursday,False,False,0.0,281.02
TXN_016435,CUST_0820,2024-05-18,Electronics,393.44,2024,5,Q2,Saturday,True,False,0.0,393.44
TXN_016436,CUST_0820,2024-05-18,Clothing,121.4,2024,5,Q2,Saturday,True,False,0.0,121.4
TXN_016437,CUST_0820,2024-08-08,Clothing,99.52,2024,8,Q3,Thursday,False,False,0.0,99.52
TXN_016438,CUST_0820,2024-08-12,Books,9.63,2024,8,Q3,Monday,False,False,0.0,9.63
TXN_016439,CUST_0820,2024-08-23,Electronics,496.58,2024,8,Q3,Friday,False,False,0.0,496.58
TXN_016440,CUST_0820,2024-08-23,Clothing,147.99,2024,8,Q3,Friday,False,False,0.0,147.99
TXN_016441,CUST_0820,2024-08-23,Electronics,370.86,2024,8,Q3,Friday,False,True,60.53,310.33000000000004
TXN_016442,CUST_0820,2024-08-28,Home & Garden,85.94,2024,8,Q3,Wednesday,False,False,0.0,85.94
TXN_016443,CUST_0820,2024-09-24,Home & Garden,149.18,2024,9,Q3,Tuesday,False,False,0.0,149.18
TXN_016444,CUST_0820,2024-09-24,Clothing,104.44,2024,9,Q3,Tuesday,False,False,0.0,104.44
TXN_016445,CUST_0820,2024-09-24,Books,41.2,2024,9,Q3,Tuesday,False,False,0.0,41.2
TXN_016446,CUST_0822,2023-01-07,Home & Garden,105.8,2023,1,Q1,Saturday,True,False,0.0,105.8
TXN_016447,CUST_0822,2023-01-07,Books,27.4,2023,1,Q1,Saturday,True,True,4.49,22.909999999999997
TXN_016448,CUST_0823,2022-11-17,Home & Garden,109.27,2022,11,Q4,Thursday,False,False,0.0,109.27
TXN_016449,CUST_0823,2023-07-03,Home & Garden,138.34,2023,7,Q3,Monday,False,False,0.0,138.34
TXN_016450,CUST_0823,2023-07-03,Books,24.35,2023,7,Q3,Monday,False,False,0.0,24.35
TXN_016451,CUST_0823,2023-07-03,Electronics,156.19,2023,7,Q3,Monday,False,False,0.0,156.19
TXN_016452,CUST_0823,2023-07-10,Books,29.93,2023,7,Q3,Monday,False,False,0.0,29.93
TXN_016453,CUST_0823,2023-07-10,Electronics,200.08,2023,7,Q3,Monday,False,True,19.62,180.46
TXN_016454,CUST_0823,2023-07-10,Sports,151.07,2023,7,Q3,Monday,False,False,0.0,151.07
TXN_016455,CUST_0823,2023-07-10,Clothing,58.41,2023,7,Q3,Monday,False,False,0.0,58.41
TXN_016456,CUST_0823,2023-08-12,Home & Garden,72.59,2023,8,Q3,Saturday,True,False,0.0,72.59
TXN_016457,CUST_0823,2023-08-12,Electronics,4.0,2023,8,Q3,Saturday,True,False,0.0,4.0
TXN_016458,CUST_0823,2023-09-04,Clothing,140.04,2023,9,Q3,Monday,False,False,0.0,140.04
TXN_016459,CUST_0823,2023-09-04,Clothing,114.44,2023,9,Q3,Monday,False,False,0.0,114.44
TXN_016460,CUST_0823,2023-09-04,Books,4.07,2023,9,Q3,Monday,False,False,0.0,4.07
TXN_016461,CUST_0823,2023-12-12,Clothing,21.22,2023,12,Q4,Tuesday,False,False,0.0,21.22
TXN_016462,CUST_0823,2023-12-12,Clothing,117.75,2023,12,Q4,Tuesday,False,False,0.0,117.75
TXN_016463,CUST_0823,2024-07-03,Home & Garden,85.78,2024,7,Q3,Wednesday,False,False,0.0,85.78
TXN_016464,CUST_0823,2024-07-03,Electronics,275.29,2024,7,Q3,Wednesday,False,False,0.0,275.29
TXN_016465,CUST_0823,2024-10-08,Electronics,182.16,2024,10,Q4,Tuesday,False,False,0.0,182.16
TXN_016466,CUST_0823,2024-10-12,Electronics,143.56,2024,10,Q4,Saturday,True,False,0.0,143.56
TXN_016467,CUST_0823,2024-10-12,Home & Garden,117.35,2024,10,Q4,Saturday,True,False,0.0,117.35
TXN_016468,CUST_0825,2022-02-01,Clothing,229.22,2022,2,Q1,Tuesday,False,False,0.0,229.22
TXN_016469,CUST_0825,2022-02-01,Clothing,71.8,2022,2,Q1,Tuesday,False,False,0.0,71.8
TXN_016470,CUST_0825,2022-02-01,Clothing,63.19,2022,2,Q1,Tuesday,False,False,0.0,63.19
TXN_016471,CUST_0825,2022-03-31,Books,79.29,2022,3,Q1,Thursday,False,False,0.0,79.29
TXN_016472,CUST_0825,2022-04-28,Home & Garden,543.91,2022,4,Q2,Thursday,False,False,0.0,543.91
TXN_016473,CUST_0825,2022-05-20,Home & Garden,608.98,2022,5,Q2,Friday,False,False,0.0,608.98
TXN_016474,CUST_0825,2022-05-20,Electronics,572.71,2022,5,Q2,Friday,False,False,0.0,572.71
TXN_016475,CUST_0825,2022-07-15,Home & Garden,61.87,2022,7,Q3,Friday,False,False,0.0,61.87
TXN_016476,CUST_0825,2022-07-31,Electronics,744.23,2022,7,Q3,Sunday,True,False,0.0,744.23
TXN_016477,CUST_0825,2022-08-18,Clothing,40.77,2022,8,Q3,Thursday,False,False,0.0,40.77
TXN_016478,CUST_0825,2022-08-18,Clothing,413.87,2022,8,Q3,Thursday,False,False,0.0,413.87
TXN_016479,CUST_0825,2022-09-01,Home & Garden,51.15,2022,9,Q3,Thursday,False,True,10.34,40.81
TXN_016480,CUST_0825,2022-09-01,Books,120.19,2022,9,Q3,Thursday,False,False,0.0,120.19
TXN_016481,CUST_0825,2022-09-01,Electronics,422.63,2022,9,Q3,Thursday,False,False,0.0,422.63
TXN_016482,CUST_0825,2022-10-03,Electronics,581.2,2022,10,Q4,Monday,False,False,0.0,581.2
TXN_016483,CUST_0825,2022-10-28,Home & Garden,111.73,2022,10,Q4,Friday,False,False,0.0,111.73
TXN_016484,CUST_0825,2022-10-28,Home & Garden,433.34,2022,10,Q4,Friday,False,False,0.0,433.34
TXN_016485,CUST_0825,2022-11-25,Clothing,368.42,2022,11,Q4,Friday,False,False,0.0,368.42
TXN_016486,CUST_0825,2022-11-27,Home & Garden,436.83,2022,11,Q4,Sunday,True,True,42.5,394.33
TXN_016487,CUST_0825,2022-11-27,Books,58.37,2022,11,Q4,Sunday,True,False,0.0,58.37
TXN_016488,CUST_0825,2022-12-24,Home & Garden,172.82,2022,12,Q4,Saturday,True,False,0.0,172.82
TXN_016489,CUST_0825,2022-12-24,Clothing,410.09,2022,12,Q4,Saturday,True,False,0.0,410.09
TXN_016490,CUST_0825,2023-01-05,Electronics,1024.99,2023,1,Q1,Thursday,False,False,0.0,1024.99
TXN_016491,CUST_0825,2023-01-05,Sports,65.84,2023,1,Q1,Thursday,False,False,0.0,65.84
TXN_016492,CUST_0825,2023-01-05,Clothing,85.55,2023,1,Q1,Thursday,False,False,0.0,85.55
TXN_016493,CUST_0825,2023-01-05,Home & Garden,202.03,2023,1,Q1,Thursday,False,False,0.0,202.03
TXN_016494,CUST_0825,2023-04-05,Books,36.98,2023,4,Q2,Wednesday,False,False,0.0,36.98
TXN_016495,CUST_0825,2023-04-05,Electronics,113.45,2023,4,Q2,Wednesday,False,False,0.0,113.45
TXN_016496,CUST_0825,2023-04-05,Home & Garden,367.21,2023,4,Q2,Wednesday,False,False,0.0,367.21
TXN_016497,CUST_0825,2023-04-05,Clothing,336.78,2023,4,Q2,Wednesday,False,False,0.0,336.78
TXN_016498,CUST_0825,2023-07-29,Clothing,60.68,2023,7,Q3,Saturday,True,False,0.0,60.68
TXN_016499,CUST_0825,2023-08-07,Books,12.5,2023,8,Q3,Monday,False,False,0.0,12.5
TXN_016500,CUST_0825,2023-08-07,Home & Garden,184.21,2023,8,Q3,Monday,False,False,0.0,184.21
TXN_016501,CUST_0825,2023-08-07,Books,69.83,2023,8,Q3,Monday,False,False,0.0,69.83
TXN_016502,CUST_0825,2023-08-07,Clothing,309.76,2023,8,Q3,Monday,False,False,0.0,309.76
TXN_016503,CUST_0825,2023-09-15,Electronics,1186.01,2023,9,Q3,Friday,False,False,0.0,1186.01
TXN_016504,CUST_0825,2023-09-15,Clothing,371.82,2023,9,Q3,Friday,False,True,57.45,314.37
TXN_016505,CUST_0825,2023-09-15,Electronics,692.71,2023,9,Q3,Friday,False,False,0.0,692.71
TXN_016506,CUST_0825,2023-10-22,Electronics,134.63,2023,10,Q4,Sunday,True,False,0.0,134.63
TXN_016507,CUST_0825,2023-10-22,Home & Garden,540.57,2023,10,Q4,Sunday,True,False,0.0,540.57
TXN_016508,CUST_0825,2023-10-22,Sports,55.27,2023,10,Q4,Sunday,True,False,0.0,55.27
TXN_016509,CUST_0825,2023-10-22,Clothing,340.88,2023,10,Q4,Sunday,True,False,0.0,340.88
TXN_016510,CUST_0825,2023-11-16,Books,98.36,2023,11,Q4,Thursday,False,False,0.0,98.36
TXN_016511,CUST_0825,2023-11-16,Books,105.87,2023,11,Q4,Thursday,False,False,0.0,105.87
TXN_016512,CUST_0825,2023-11-16,Home & Garden,272.68,2023,11,Q4,Thursday,False,False,0.0,272.68
TXN_016513,CUST_0825,2023-12-15,Books,80.68,2023,12,Q4,Friday,False,False,0.0,80.68
TXN_016514,CUST_0825,2023-12-15,Clothing,206.84,2023,12,Q4,Friday,False,False,0.0,206.84
TXN_016515,CUST_0825,2024-03-23,Clothing,308.0,2024,3,Q1,Saturday,True,False,0.0,308.0
TXN_016516,CUST_0825,2024-03-23,Clothing,338.6,2024,3,Q1,Saturday,True,False,0.0,338.6
TXN_016517,CUST_0825,2024-03-23,Sports,416.94,2024,3,Q1,Saturday,True,False,0.0,416.94
TXN_016518,CUST_0825,2024-03-30,Electronics,52.16,2024,3,Q1,Saturday,True,False,0.0,52.16
TXN_016519,CUST_0825,2024-05-15,Electronics,532.77,2024,5,Q2,Wednesday,False,False,0.0,532.77
TXN_016520,CUST_0825,2024-08-19,Sports,436.27,2024,8,Q3,Monday,False,False,0.0,436.27
TXN_016521,CUST_0825,2024-08-19,Electronics,501.47,2024,8,Q3,Monday,False,False,0.0,501.47
TXN_016522,CUST_0825,2024-10-29,Home & Garden,497.39,2024,10,Q4,Tuesday,False,False,0.0,497.39
TXN_016523,CUST_0825,2024-11-02,Clothing,420.66,2024,11,Q4,Saturday,True,False,0.0,420.66
TXN_016524,CUST_0825,2024-11-02,Sports,574.11,2024,11,Q4,Saturday,True,False,0.0,574.11
TXN_016525,CUST_0825,2024-11-02,Clothing,435.7,2024,11,Q4,Saturday,True,False,0.0,435.7
TXN_016526,CUST_0825,2024-11-09,Clothing,225.77,2024,11,Q4,Saturday,True,False,0.0,225.77
TXN_016527,CUST_0825,2024-11-09,Clothing,117.17,2024,11,Q4,Saturday,True,False,0.0,117.17
TXN_016528,CUST_0825,2024-12-09,Home & Garden,293.14,2024,12,Q4,Monday,False,False,0.0,293.14
TXN_016529,CUST_0826,2022-05-23,Home & Garden,81.74,2022,5,Q2,Monday,False,False,0.0,81.74
TXN_016530,CUST_0826,2022-05-23,Home & Garden,12.5,2022,5,Q2,Monday,False,False,0.0,12.5
TXN_016531,CUST_0826,2022-06-14,Electronics,754.72,2022,6,Q2,Tuesday,False,True,67.64,687.08
TXN_016532,CUST_0826,2022-06-20,Books,113.07,2022,6,Q2,Monday,False,False,0.0,113.07
TXN_016533,CUST_0826,2022-09-02,Electronics,755.43,2022,9,Q3,Friday,False,False,0.0,755.43
TXN_016534,CUST_0826,2022-09-02,Home & Garden,12.5,2022,9,Q3,Friday,False,False,0.0,12.5
TXN_016535,CUST_0826,2022-10-15,Clothing,420.47,2022,10,Q4,Saturday,True,False,0.0,420.47
TXN_016536,CUST_0826,2022-10-15,Home & Garden,563.39,2022,10,Q4,Saturday,True,False,0.0,563.39
TXN_016537,CUST_0826,2022-10-15,Electronics,12.5,2022,10,Q4,Saturday,True,False,0.0,12.5
TXN_016538,CUST_0826,2022-12-28,Clothing,122.87,2022,12,Q4,Wednesday,False,False,0.0,122.87
TXN_016539,CUST_0826,2022-12-28,Clothing,258.36,2022,12,Q4,Wednesday,False,False,0.0,258.36
TXN_016540,CUST_0826,2022-12-28,Sports,445.88,2022,12,Q4,Wednesday,False,False,0.0,445.88
TXN_016541,CUST_0826,2022-12-28,Clothing,291.05,2022,12,Q4,Wednesday,False,False,0.0,291.05
TXN_016542,CUST_0826,2022-12-28,Clothing,217.17,2022,12,Q4,Wednesday,False,False,0.0,217.17
TXN_016543,CUST_0826,2023-01-19,Home & Garden,370.16,2023,1,Q1,Thursday,False,False,0.0,370.16
TXN_016544,CUST_0826,2023-03-16,Home & Garden,236.6,2023,3,Q1,Thursday,False,False,0.0,236.6
TXN_016545,CUST_0826,2023-04-23,Home & Garden,12.5,2023,4,Q2,Sunday,True,False,0.0,12.5
TXN_016546,CUST_0826,2023-06-04,Electronics,96.05,2023,6,Q2,Sunday,True,True,14.82,81.22999999999999
TXN_016547,CUST_0826,2023-06-04,Home & Garden,412.36,2023,6,Q2,Sunday,True,False,0.0,412.36
TXN_016548,CUST_0826,2023-06-04,Sports,364.31,2023,6,Q2,Sunday,True,False,0.0,364.31
TXN_016549,CUST_0826,2023-07-05,Books,120.95,2023,7,Q3,Wednesday,False,False,0.0,120.95
TXN_016550,CUST_0826,2023-07-26,Home & Garden,259.78,2023,7,Q3,Wednesday,False,False,0.0,259.78
TXN_016551,CUST_0826,2023-08-01,Books,44.4,2023,8,Q3,Tuesday,False,False,0.0,44.4
TXN_016552,CUST_0826,2023-09-05,Books,65.16,2023,9,Q3,Tuesday,False,False,0.0,65.16
TXN_016553,CUST_0826,2023-09-24,Clothing,58.2,2023,9,Q3,Sunday,True,False,0.0,58.2
TXN_016554,CUST_0826,2023-10-20,Books,74.92,2023,10,Q4,Friday,False,False,0.0,74.92
TXN_016555,CUST_0826,2023-12-02,Electronics,821.88,2023,12,Q4,Saturday,True,False,0.0,821.88
TXN_016556,CUST_0826,2024-01-19,Books,109.38,2024,1,Q1,Friday,False,True,19.19,90.19
TXN_016557,CUST_0826,2024-01-19,Home & Garden,350.72,2024,1,Q1,Friday,False,False,0.0,350.72
TXN_016558,CUST_0826,2024-01-19,Sports,379.55,2024,1,Q1,Friday,False,False,0.0,379.55
TXN_016559,CUST_0826,2024-01-19,Books,92.34,2024,1,Q1,Friday,False,False,0.0,92.34
TXN_016560,CUST_0826,2024-01-22,Home & Garden,318.99,2024,1,Q1,Monday,False,False,0.0,318.99
TXN_016561,CUST_0826,2024-02-10,Books,78.54,2024,2,Q1,Saturday,True,False,0.0,78.54
TXN_016562,CUST_0826,2024-03-07,Sports,154.57,2024,3,Q1,Thursday,False,False,0.0,154.57
TXN_016563,CUST_0826,2024-03-07,Home & Garden,211.7,2024,3,Q1,Thursday,False,True,44.17,167.52999999999997
TXN_016564,CUST_0826,2024-03-08,Books,74.2,2024,3,Q1,Friday,False,False,0.0,74.2
TXN_016565,CUST_0826,2024-04-18,Books,46.29,2024,4,Q2,Thursday,False,False,0.0,46.29
TXN_016566,CUST_0826,2024-04-24,Books,32.25,2024,4,Q2,Wednesday,False,False,0.0,32.25
TXN_016567,CUST_0826,2024-04-24,Electronics,950.03,2024,4,Q2,Wednesday,False,False,0.0,950.03
TXN_016568,CUST_0826,2024-04-24,Electronics,583.84,2024,4,Q2,Wednesday,False,False,0.0,583.84
TXN_016569,CUST_0826,2024-04-24,Electronics,332.78,2024,4,Q2,Wednesday,False,False,0.0,332.78
TXN_016570,CUST_0826,2024-05-10,Clothing,228.64,2024,5,Q2,Friday,False,False,0.0,228.64
TXN_016571,CUST_0826,2024-05-10,Books,63.1,2024,5,Q2,Friday,False,False,0.0,63.1
TXN_016572,CUST_0826,2024-08-28,Home & Garden,419.1,2024,8,Q3,Wednesday,False,False,0.0,419.1
TXN_016573,CUST_0826,2024-08-28,Electronics,224.41,2024,8,Q3,Wednesday,False,False,0.0,224.41
TXN_016574,CUST_0826,2024-11-01,Clothing,42.78,2024,11,Q4,Friday,False,False,0.0,42.78
TXN_016575,CUST_0826,2024-11-24,Electronics,783.3,2024,11,Q4,Sunday,True,False,0.0,783.3
TXN_016576,CUST_0826,2024-11-24,Home & Garden,205.34,2024,11,Q4,Sunday,True,False,0.0,205.34
TXN_016577,CUST_0827,2022-04-28,Electronics,311.11,2022,4,Q2,Thursday,False,False,0.0,311.11
TXN_016578,CUST_0827,2022-05-18,Clothing,239.02,2022,5,Q2,Wednesday,False,False,0.0,239.02
TXN_016579,CUST_0827,2022-06-23,Clothing,265.87,2022,6,Q2,Thursday,False,False,0.0,265.87
TXN_016580,CUST_0827,2022-07-23,Sports,223.32,2022,7,Q3,Saturday,True,False,0.0,223.32
TXN_016581,CUST_0827,2022-08-06,Books,113.85,2022,8,Q3,Saturday,True,False,0.0,113.85
TXN_016582,CUST_0827,2022-08-06,Electronics,268.22,2022,8,Q3,Saturday,True,False,0.0,268.22
